Census_Tract
340701
522301
NaN
452002
522102
331900
433006
543201
320602
332000
452203
NaN
232600
330302
453800
422303
313202
211101
220701
532700
231000
321002
313400
321302
313000
543201
NaN
NaN
451404
423204
432501
411505
432401
321002
210600
313400
421403
311900
230900
230900
310500
453202
341302
313202
531900
311100
452002
320500
333600
433602
231200
221302
231500
522301
550102
333501
521600
332400
230700
331700
NaN
230800
NaN
431204
421204
332500
433504
980700
511501
410300
331400
330302
423203
410602
NaN
410102
312501
410300
310101
453501
521701
312300
231000
453501
220600
313700
432302
522001
NaN
210500
453300
520603
433507
311600
320602
522001
521702
333502
532301
220400
531300
421403
311400
422200
334003
532301
432200
422303
431303
452101
410602
210500
311600
432004
532301
421403
431302
NaN
510202
421302
311100
210600
980700
221301
521702
451405
453300
451003
532301
310400
NaN
210600
452103
522202
311800
422501
210400
433602
NaN
320602
510601
100001
510601
230800
433006
423204
333600
530502
NaN
520700
432600
453201
510601
530502
333301
231800
211400
232500
433100
333301
453202
211400
410601
433503
431205
333802
432102
330801
231800
510701
422502
433503
450803
311502
231800
212400
420500
432804
310102
410704
421403
222501
330200
NaN
312200
433503
451004
332200
320202
231700
530200
333000
522202
431101
670101
453100
211102
NaN
NaN
211200
510202
231000
410602
521701
521401
452101
522201
421204
452900
220500
453405
432803
520400
453001
520302
411902
453701
432703
453300
222501
522201
312400
330700
320700
450401
520501
530101
532102
413301
521702
320902
332500
433400
313802
522401
454400
413205
422303
241503
411504
453300
230900
530400
453702
410706
522401
451100
510202
240101
310700
421203
NaN
410102
453702
211700
433006
210500
310500
220702
450900
520301
521900
520301
230200
313600
450200
520301
231000
NaN
314001
240503
311702
453604
551501
423402
433005
333301
421802
431701
312300
230900
232701
NaN
431504
433003
310800
422303
312700
321002
330302
432901
321301
421301
433006
312602
231000
431801
521800
520502
520502
453601
231800
421301
331400
423100
NaN
310101
333301
233200
333302
412201
433202
451903
451003
520400
340600
531900
NaN
432803
452203
432904
240504
331501
100001
211600
331300
221200
433504
520604
220500
313102
454400
533200
451100
520603
NaN
311502
453702
530800
522102
452101
231400
311502
311701
980100
522201
340202
NaN
510601
521701
453702
221000
210600
451003
532900
332200
431404
521300
231600
422302
412000
240504
211400
453603
240600
321301
231200
451200
240504
331200
531900
980100
NaN
230200
412000
412201
413301
333000
521701
321101
211000
NaN
530800
453603
432706
431002
410703
452203
452203
331100
320700
532200
432704
310900
331602
331200
430700
430700
314302
453404
431205
543201
230200
230700
422502
433100
450600
NaN
521701
331400
422404
432005
421204
230400
453300
520302
330700
432101
230500
432102
NaN
433601
432004
311200
232701
410602
521702
522001
453502
531300
NaN
220500
NaN
453202
211900
314302
532302
452801
430800
422303
410601
552701
421302
321800
230200
331700
452502
521800
510602
331200
211000
550201
521800
230200
330901
533302
421602
230600
314402
430800
432102
520501
411400
320500
321301
331501
421401
NaN
431205
NaN
310600
320901
532302
530102
222602
410602
311001
NaN
431901
520302
421301
311001
100001
332100
NaN
334101
334101
452103
230600
421801
530102
421900
533500
NaN
231300
NaN
421801
421402
240504
NaN
520601
980100
NaN
451100
NaN
231300
333301
980000
210600
310900
310900
211101
NaN
451005
211400
511600
NaN
222501
330600
332900
232500
350500
410102
330901
NaN
311600
530200
310102
314402
NaN
330801
510202
451006
230500
533302
NaN
432804
411506
980100
413206
331502
452101
520603
411301
421206
314301
423301
313600
451401
431804
312300
421302
433400
520502
433400
331200
530300
231000
NaN
531400
421900
NaN
310300
450402
NaN
450402
431205
NaN
521701
452204
330801
450402
411003
410601
451405
421900
420400
453603
451401
310900
331800
332900
332900
531300
NaN
450900
100001
231800
431403
312603
NaN
521701
230700
521300
532800
450803
440101
531700
521701
521701
451404
321402
220600
NaN
220400
240504
433504
433504
432502
333700
420100
433504
331900
453201
451404
453201
522102
450302
451006
330901
411003
422405
334003
312601
430800
432703
411506
411506
530701
522302
411902
453002
423100
433004
221200
521702
521900
331200
311702
320901
333201
321001
520100
NaN
NaN
510701
410704
433004
433100
211502
521900
521800
222000
521702
431902
221000
411003
412000
NaN
411302
453202
422405
NaN
NaN
321301
321301
413301
321800
350500
452802
232500
532800
533100
670101
432101
411003
320901
412000
451006
331200
312901
312400
431404
422601
221200
432401
421900
451605
431102
543201
530300
452401
210600
440101
NaN
423402
310300
333904
452401
320602
334101
331300
314302
NaN
520603
330700
552802
240504
431803
NaN
451404
211502
533100
NaN
220500
413302
520502
431206
332200
333201
521600
333204
NaN
NaN
331900
333201
230200
422200
550202
520502
980100
411400
412000
312400
453405
210600
421104
420700
NaN
431304
432006
222505
310700
521701
211302
210600
450700
432303
232704
432303
452101
333301
410201
451700
531600
432302
313101
320201
230600
452801
331800
313600
NaN
310300
220702
421501
222602
313600
232500
520604
432705
530300
410202
NaN
312602
433003
522302
312601
522302
510701
521202
411302
410704
NaN
422701
422304
221200
350300
NaN
350300
412000
221301
NaN
532003
220800
311501
522302
453002
530300
310101
333201
510602
511301
410101
NaN
433201
510702
411600
451006
522302
432102
410601
422800
210600
350400
433506
NaN
532003
NaN
423100
980700
980000
312700
312700
211600
411003
452002
411503
411506
452002
NaN
452002
452002
453401
452002
410402
312601
452002
432003
NaN
340600
240600
411002
421101
NaN
313000
550101
321001
NaN
531900
432803
510202
454304
412000
310800
432004
411802
522302
411002
453601
211900
431902
532004
212400
421206
431205
433007
330303
100001
454304
410201
NaN
422501
423402
530502
410102
331100
NaN
330301
432804
230600
NaN
NaN
412000
980000
422900
451501
230600
NaN
540101
432502
230600
452801
310900
321102
452103
350400
452002
452103
451605
452801
550102
520200
410703
411506
530600
531300
452002
980000
412201
NaN
452002
421801
432804
432502
332900
433506
432006
333302
452002
452002
511400
NaN
541703
433007
312601
421601
511003
313400
433100
422100
452001
330302
411002
521000
410501
531600
230700
521800
432402
530502
453405
432200
NaN
531300
431304
332700
410502
222602
453502
311100
410401
670102
312200
432502
211200
530400
211101
212400
411003
314001
NaN
431206
433003
314005
452801
320202
431205
453201
314302
452002
221400
422501
431205
312400
330801
233200
433504
310900
531600
532400
433504
311300
422100
433300
433300
410201
421900
510100
211700
453800
672004
451700
321401
543201
423100
231200
NaN
423100
NaN
431203
420300
100001
521502
NaN
NaN
221400
432005
522301
521300
980100
410706
334001
533100
333904
511100
533100
310400
231600
220500
NaN
312603
313600
511003
332000
332000
521702
551502
310500
330102
521701
332600
530800
240504
231300
333203
531500
312501
223100
422800
453300
410601
420100
330901
550102
431101
550102
980700
550102
NaN
NaN
550102
220500
312300
452002
331300
312502
NaN
100001
531300
452402
411901
433300
310200
450402
541901
334001
980100
330302
330400
312200
453002
453800
NaN
333501
332200
522302
334101
510100
533100
431303
333700
222602
422502
453702
221000
511004
NaN
220500
NaN
NaN
431404
453404
533000
NaN
522201
240505
321002
410102
332400
543202
421104
332000
421101
NaN
313600
100001
230500
311100
530300
432805
452203
NaN
230300
422900
423401
521600
431803
231300
211301
451301
331400
511501
430700
331603
230400
452204
NaN
530300
221701
331400
312800
432704
431206
333203
520400
334002
320901
333100
530900
NaN
421302
511501
NaN
511301
452101
431902
100001
431401
220500
222602
NaN
NaN
NaN
NaN
340301
411506
333301
432705
231200
NaN
320500
551400
313101
510602
311300
NaN
531500
530200
312501
231200
312400
411301
431102
530502
433506
240504
310200
531000
NaN
100001
220500
NaN
333301
310600
310700
451700
331400
NaN
411505
431303
312502
231900
NaN
331700
450804
310700
313600
NaN
331400
313600
532400
532301
333301
314301
451407
431902
230600
410704
313102
411505
231000
453604
410300
431206
431506
334001
531700
422701
232703
410703
333204
511502
530400
452103
522001
433202
452002
550102
310101
522102
541802
411506
231900
431303
NaN
432102
314302
520200
433400
312501
100001
334001
520100
422701
334102
532302
310101
340800
423204
330301
532301
220600
411504
452203
412201
NaN
533500
222504
411504
333201
452801
220702
334001
410900
222501
422200
334101
452204
411801
510601
510803
NaN
312602
432006
100001
411003
411506
410900
431203
410501
333203
452002
432301
410501
410900
450302
313801
333301
420800
411506
510601
411001
NaN
334101
312700
312501
321301
311800
451904
413205
NaN
451006
100001
232701
431803
210500
433100
221501
232701
240102
431902
331501
411302
310700
411600
452002
452001
551400
511301
531200
NaN
510202
410501
522001
430700
433507
530400
210500
NaN
411302
312300
311800
210500
222502
431901
521501
NaN
520302
320100
311200
NaN
320700
210800
220702
313400
980000
220200
454400
220702
533402
210800
NaN
233200
520400
NaN
100001
222505
411003
411802
454400
423301
522202
312502
432004
221602
331502
330303
321101
410704
222504
432003
230700
310900
543201
421302
432501
331100
980700
NaN
452102
310400
411302
330303
451904
320902
211200
432102
NaN
411801
312400
410900
222505
411802
NaN
100001
451404
NaN
454400
432704
411801
312400
530200
433201
232600
222702
431401
313202
521701
240101
312501
454400
331900
454400
410501
423600
521402
310600
431401
521702
510701
431203
410501
522402
311900
454400
433503
210400
533302
521201
421900
220800
220800
252500
313700
532003
532003
552701
313300
410601
410601
531200
521201
231900
980700
NaN
NaN
233200
220800
100001
980700
333801
211101
451606
421601
511202
320500
432706
330302
NaN
211102
232701
532003
332200
433506
NaN
333100
980700
510601
510602
433506
NaN
313600
222502
221400
321101
420100
311501
420100
510601
333301
233200
321101
421101
NaN
522202
350500
231500
320602
410601
432102
220600
210600
314001
431205
221302
522302
321402
510202
334001
420100
511502
232500
422200
330200
550202
231100
NaN
412902
510202
410202
511600
531300
221400
432901
320602
980100
430300
412902
511301
533302
432704
321101
520501
231600
221301
211102
511100
422601
321102
454400
NaN
334002
432805
312501
452602
530101
NaN
NaN
453603
530400
431404
452602
431206
980100
422200
334102
432402
230500
NaN
331501
313201
NaN
530300
454400
313101
314004
450402
452204
NaN
531200
423600
310700
NaN
NaN
211301
NaN
531200
410501
432600
NaN
312501
421401
230900
312501
451501
433504
221302
453604
433504
231400
333906
530600
422100
432501
NaN
NaN
310400
220500
433504
432600
311900
NaN
313500
522302
221701
331100
331100
211700
452103
321002
210400
220500
411003
313901
433100
331501
421801
231100
231100
533401
433503
NaN
451603
980700
NaN
532302
334003
453702
333801
452103
222504
452103
332000
310700
411801
NaN
433006
421502
532004
410601
330901
NaN
100001
314402
NaN
230600
333201
NaN
522002
210500
421403
422501
533100
220500
210500
210800
312601
410601
410704
510400
410706
231300
330303
231500
231500
333301
410601
530102
230600
532301
551502
520501
311502
313400
670101
431302
432502
531600
320902
410201
430800
311900
410101
532004
430800
451405
220500
530102
420800
451301
312200
410202
511100
530300
221701
232500
421104
321002
422900
212400
333203
333302
330500
220500
530400
NaN
314302
NaN
333201
NaN
232500
350201
433503
450200
312603
313300
314302
220500
510202
NaN
421601
314004
211101
532502
340501
333201
212300
332400
340701
453800
NaN
533401
413301
210700
421204
NaN
420800
531200
312501
231900
431801
533402
333903
211101
231900
232701
NaN
510500
421402
221400
333301
314302
NaN
321101
NaN
452101
510400
510702
331100
NaN
431101
510602
432102
510201
432102
310900
330101
230400
521600
314302
452300
451301
310700
230600
430102
521702
510400
430700
541703
313600
422800
100001
410704
220701
313600
452101
532502
311502
451404
NaN
450803
431205
NaN
431205
432600
314302
522401
314402
530800
333906
334002
312502
220400
100001
NaN
532800
451502
NaN
NaN
531300
410602
453300
432005
220500
410601
221602
320202
411002
453300
453300
211700
230800
220702
NaN
330101
NaN
422601
211502
221602
410601
412000
411600
410601
410101
313201
411002
312501
530200
330901
412000
320202
532102
432200
521701
231400
NaN
510601
232703
220900
530702
NaN
452203
221501
410501
340202
522402
332500
211302
310101
530502
332500
NaN
NaN
532900
332500
331700
210400
312700
310101
432004
433201
220900
510400
431801
410102
450301
233300
433400
NaN
431303
331300
311001
312700
520302
530600
211302
332600
433503
221200
311001
312800
313300
220900
330101
313201
451405
312502
310101
310101
522301
543201
411003
452900
312502
313700
311100
232701
221200
312300
220200
431101
220800
321001
331501
433100
231200
433100
533302
320602
433006
321001
410802
511301
NaN
410501
313700
510202
433601
332800
433602
221200
410802
422800
332200
331602
210400
422800
333302
330400
334101
422800
452701
332200
350201
NaN
452101
330303
432501
232704
NaN
422800
313202
433602
NaN
533500
211200
532004
551400
433504
332400
450200
NaN
NaN
451406
332600
321800
532200
220600
332600
231300
NaN
532004
330303
NaN
432502
313201
510201
510802
530200
410502
NaN
332000
310500
410602
522402
310900
NaN
334101
221701
333301
333203
530600
331502
312501
210500
532301
311400
450803
452801
220500
NaN
310900
531500
510602
313902
313902
NaN
420400
232703
230200
432200
310300
510901
100001
522500
451800
230200
NaN
510801
211700
452900
452202
452900
423204
980700
451603
431102
423204
410601
452101
521000
410601
451301
552401
410601
311502
431205
422303
NaN
670201
410102
334102
311800
NaN
NaN
452203
232701
980000
432302
432302
452202
432501
453100
432302
510601
NaN
532102
453405
432004
422100
NaN
520501
211200
432004
452001
453405
432805
531300
NaN
533100
432804
333301
431205
980100
333301
211301
550403
321001
432806
NaN
232500
432903
530800
432903
510601
330303
510802
332300
331800
312603
431001
432501
332900
520700
533200
211900
221302
310900
410402
334001
521702
421206
330303
552603
451606
222501
211900
422304
NaN
421103
220800
521600
452103
321101
232600
NaN
311100
670101
423201
