Census_Tract
330902
552603
231900
522001
222501
552603
221302
532200
310200
451603
453501
210800
332100
230500
320602
NaN
311900
413301
432200
510701
521600
240102
410101
452204
432805
412901
421203
531400
231400
510802
232500
313600
453002
510702
532200
431206
332000
531500
333205
532200
332400
221400
311100
423100
332000
NaN
222505
NaN
421700
310102
310200
410102
NaN
530101
212300
310700
230500
NaN
230400
321001
454400
320901
221400
333501
980000
451006
222701
312300
231900
422502
433100
510100
313801
451006
331900
410102
312300
333203
410501
NaN
433003
311800
NaN
453603
220900
431401
410102
211302
313202
230500
330801
332400
411100
432804
311701
220701
423100
310101
433003
252500
230500
NaN
221400
431102
NaN
211400
333201
320602
533302
453601
533302
410900
310700
980700
221400
231600
333201
451004
511004
331700
230600
312501
521900
510801
521900
531900
433602
432705
552603
522101
451903
211000
331900
211200
313801
320700
231300
452001
240101
221400
NaN
452802
543201
450200
521701
333903
311701
510601
320700
334101
211900
543201
451003
220400
240505
240503
321002
433400
510500
321101
310800
533301
221400
452900
311002
452204
433400
510500
453300
433004
333205
510400
331501
452102
451603
533302
333100
210800
531200
520400
430700
331200
211302
453300
312502
312502
330303
314301
222000
314301
410601
420800
421601
231900
230200
212400
451407
454400
313801
453300
521900
454400
411802
432302
422303
431902
333905
NaN
321402
231200
431701
422701
420400
421700
231200
232701
452801
100001
211200
432502
312502
530900
210700
311100
421301
313102
453603
332600
422601
NaN
422800
432803
531500
422100
530702
222100
331400
334001
212400
453403
230600
NaN
533401
NaN
233200
454400
332900
NaN
230500
230400
331100
420300
432402
522202
522301
313801
NaN
332400
532400
310500
432502
321700
231200
221701
533701
431101
210700
210500
452002
NaN
333201
453002
310700
533701
410900
431101
230200
452204
451401
211101
451904
530800
NaN
453404
241503
521900
451401
211200
520400
311002
312901
333301
530200
521702
433006
NaN
420500
421403
450700
320700
NaN
420500
453405
410202
451004
314401
320100
320901
532800
432705
312501
211501
980700
NaN
431803
NaN
453603
520100
212500
432804
311900
252500
452103
451301
411503
220500
520601
331700
312200
412902
540101
NaN
222000
530300
453603
311002
231800
231300
331100
432805
432803
532004
231800
313300
432803
211400
431206
231800
432805
NaN
420800
452101
532302
520501
222602
331800
313102
332300
422100
520601
240600
520700
423500
980000
NaN
313201
411100
431403
232701
320602
231300
453502
421302
453002
421101
510202
410502
433400
522302
310200
532301
452001
321402
220702
530900
511004
530900
431205
522102
433506
NaN
522102
NaN
222601
511501
522402
431804
452402
510500
NaN
313902
521300
453405
532800
451406
232703
531500
313101
522301
522301
332000
510100
211102
980700
320202
423402
453100
233300
411507
521702
422200
310200
431803
510602
332000
NaN
422200
522301
522402
330102
340600
530101
230400
