Census_Tract
520400
550201
310101
220300
320901
420700
453300
241503
313801
410501
NaN
450700
310900
320901
221100
221400
450700
320901
432301
452202
531500
NaN
230900
340101
330101
530502
330101
330400
100001
NaN
520604
240102
312501
311701
532502
100001
531600
313201
421206
420100
100001
333100
520400
522201
522302
320100
453201
333904
311002
453201
453100
NaN
NaN
453100
410602
334102
511502
431801
410602
421601
410601
533302
453501
521701
432301
533401
334102
421601
210700
431803
330901
330303
433100
530900
451005
220600
222502
452802
421402
450803
980100
533302
520502
233600
451501
NaN
NaN
331300
233600
510202
221400
331300
313500
411001
NaN
510601
433602
220500
333904
422303
100001
210400
431205
453002
451700
NaN
NaN
232704
210900
334002
530101
312700
232704
453800
NaN
410801
NaN
453300
100001
530900
221000
520400
350400
530200
232703
433300
451902
230300
452002
313801
421601
212300
453405
330500
451003
332400
453405
333301
221400
NaN
421104
422304
310200
312502
313202
222505
410401
NaN
422800
334101
420800
521202
321402
421205
212300
340702
331700
433506
331502
453603
331502
451404
433506
422303
423001
431101
980700
410601
420300
313901
530300
220800
411003
330101
411503
333205
312502
433400
530300
522201
411003
411503
312603
230300
310700
221701
320202
240504
451604
210400
421205
332000
422602
453401
450200
211700
333302
422602
NaN
410502
NaN
313802
411002
520302
410601
334102
511100
421204
422800
NaN
551400
530800
433602
421403
453404
520604
431902
421801
NaN
410900
332300
221200
211302
221701
422200
431902
411002
410900
233300
431902
510202
331300
330101
431303
210400
432200
NaN
530600
310200
510201
211302
530600
230600
NaN
522001
230600
421302
450302
313202
432303
211000
510602
240505
NaN
410501
431902
410900
432401
220800
NaN
NaN
410601
334102
433400
211000
231600
520502
433202
231600
422701
433202
230700
313400
531500
431902
551502
312800
510201
230700
NaN
431902
NaN
410900
451605
333600
240600
340701
NaN
431101
310900
510601
NaN
NaN
NaN
313600
330200
440101
320901
510601
530400
313600
310400
431804
431102
450402
453702
432101
454305
522201
330303
440101
230200
332000
522201
422800
330303
452300
NaN
NaN
240506
521702
311701
452300
NaN
222702
410402
431804
313901
450900
431804
522201
NaN
222602
NaN
350400
232600
550500
330101
230600
210400
222504
NaN
312501
233300
421601
530502
313801
331200
421601
240102
NaN
332200
313801
411801
432301
311300
411301
543201
411301
100001
312501
551400
531200
431101
332000
320901
332100
520501
531000
231500
532301
221701
331100
320901
432704
310300
451700
333301
453100
331100
221701
410502
551400
531000
452202
211200
453300
230200
231100
313700
410602
433503
332600
221701
333000
221301
212500
432904
314301
320901
330700
432904
NaN
NaN
210800
422303
314301
320602
333801
320901
432904
541703
450302
532302
231000
453201
311100
520200
454305
330400
422800
312602
431205
310300
432901
320202
331100
410601
433504
511202
331603
211700
422702
333501
210400
533200
331200
980100
453601
432806
452501
510301
311200
431205
332600
533701
550202
330500
431205
533701
NaN
332200
NaN
240102
332200
432600
430800
333201
453405
432600
NaN
432806
NaN
330700
212400
334102
232701
220800
422100
330301
330700
310400
220500
432200
311800
552603
332200
312400
100001
440101
NaN
314004
332600
313102
312502
NaN
NaN
453603
451800
312200
413301
432102
312400
NaN
432402
NaN
211000
221400
340702
221900
543201
432004
453404
NaN
452401
433202
311502
222504
233200
222504
233200
432401
411902
433601
320602
NaN
340600
NaN
313500
NaN
541901
211502
232500
532003
533500
231900
NaN
451406
531200
451406
432102
453001
211102
NaN
240600
220100
220900
331300
550202
100001
453300
334001
410102
431902
421302
231100
510601
411302
331300
550202
430101
314301
431902
453100
431902
433004
241502
420300
314301
530101
NaN
331800
530300
510302
410601
552603
330600
NaN
NaN
241502
423204
433100
312300
221000
NaN
311002
230700
313802
310400
511501
312300
533100
433300
313802
522401
422501
413302
313201
NaN
433201
220500
431902
511400
422304
331502
NaN
430800
233600
433507
240503
NaN
432005
NaN
NaN
230600
220900
230600
231900
433507
NaN
452300
410704
331400
231000
233600
521800
210900
NaN
522201
422601
221501
522201
NaN
433201
411100
432006
211900
410401
510602
980700
411003
NaN
240102
423600
331501
522401
332900
331502
410802
421101
421700
222602
212300
320602
432102
331502
431302
231100
330801
411901
333301
520700
511600
312200
314402
432402
432003
333301
NaN
333203
312501
312200
453603
331602
432402
230900
312501
422502
453603
333302
410900
230400
230900
431902
311900
453603
431503
310200
432005
453501
412201
NaN
422701
421401
330400
221400
412902
311400
530300
321002
211101
421206
331200
510601
433004
320500
451003
332600
231800
432706
311702
452002
320500
421403
350500
433004
NaN
432005
451003
451401
220500
NaN
312501
453300
421403
432804
432705
240102
331602
211600
221502
331700
230900
333201
330200
422800
422303
241503
450804
432705
532700
451700
520601
452202
532004
240504
532700
313600
670202
220400
453403
533500
432903
333903
532301
450401
422701
421101
410300
420200
NaN
NaN
312700
211600
312601
454305
432804
312501
423304
411301
230400
451904
333905
221100
433504
532400
331200
NaN
422304
221701
100001
240503
NaN
452101
451301
313802
510602
NaN
432803
453201
410501
311400
231000
220300
432401
333600
410602
333302
313902
334101
450302
211400
212300
NaN
411302
550101
332000
423303
421501
453300
NaN
522002
451903
411503
430900
NaN
451004
522002
520603
320500
331800
311600
431304
312902
230300
340501
NaN
410900
430800
410703
321001
421203
NaN
231100
422800
312501
432804
212300
331502
320700
NaN
433300
522302
431204
422303
331502
530600
453202
312501
310600
NaN
432901
532302
432301
532302
410502
333905
530600
312603
422303
530600
312200
222505
451100
521800
330101
421203
433506
340302
432805
433506
433504
311001
NaN
410101
410502
450302
432804
422602
452501
NaN
450803
433504
100001
451501
531500
230200
452204
451501
533301
522001
312502
422800
313801
313600
NaN
230200
533100
670101
230800
530400
220702
313400
422701
522002
521900
211501
NaN
431303
420500
452002
311100
511502
423203
431304
421403
333501
511100
413301
212300
530900
511001
331800
NaN
453601
341302
530900
511001
540200
311502
331400
NaN
521701
231000
231200
522001
530900
453202
332000
540200
333501
232704
230900
222505
413301
NaN
NaN
533200
432301
313801
422701
231600
533302
533301
522001
312300
312300
452002
211101
332000
313000
433005
331900
530702
333502
452001
532004
530800
220500
432005
421501
530800
432805
NaN
552701
NaN
432805
NaN
453300
451003
452101
510202
453702
321101
432904
220701
453603
453702
220702
533302
451407
412201
521701
212400
521201
212400
543201
333904
432706
510202
533100
422501
230500
431101
511202
100001
211501
530501
431101
313101
331200
211400
NaN
321102
311900
212400
211501
410502
220800
320202
211102
332500
220800
450803
220800
313801
432501
432200
420500
NaN
440101
510602
433201
231300
313600
221400
411503
NaN
420300
232703
420100
NaN
230100
452802
411902
330303
313202
220800
311600
NaN
330102
220701
453300
221400
421801
231200
232600
331300
432706
452502
432102
331300
211600
410102
232500
410602
330700
522001
432301
452001
533100
453100
433400
313600
311002
313600
241503
100001
311400
422100
221701
311800
233300
332300
314302
311800
511301
531500
423204
310700
421205
422502
211200
220702
NaN
452203
NaN
313102
NaN
422602
411506
NaN
452900
231000
520400
520502
521300
313600
432903
311502
222502
334003
220702
410300
340501
451603
NaN
NaN
511302
232500
222502
451501
411100
311800
550500
431902
411505
521800
NaN
440102
431002
412901
221200
333302
NaN
312400
411100
333205
432805
532302
NaN
333205
232500
452101
520601
420800
NaN
422501
334003
232500
532302
231100
231100
451004
NaN
210400
340202
453300
423001
422303
211900
NaN
NaN
432401
320602
521100
422406
NaN
NaN
220500
320602
451301
432806
556000
433505
220702
NaN
422406
451605
NaN
453404
431804
NaN
312300
453501
240503
532502
NaN
453100
321002
521600
320902
332900
450700
222501
521000
521600
313102
532502
453405
451800
313400
433503
314402
453403
NaN
423001
421104
331400
532302
452802
330801
231600
312501
310200
431902
543201
211102
450302
310900
232500
421401
552701
252500
530102
320100
331700
433602
432401
432706
331700
NaN
NaN
541802
432401
530300
432805
421203
210500
432301
220400
NaN
432806
451605
521800
NaN
510701
533401
313500
521800
310900
520601
NaN
431804
420600
232704
231800
212300
333700
211400
221400
453701
532302
421501
440101
310900
452300
520501
232701
222501
230200
431801
520501
220500
210900
530400
431205
521502
NaN
521502
311100
212500
NaN
310300
522001
410102
410502
453100
334002
210400
310101
310900
NaN
421401
422501
453601
411503
230600
332200
NaN
221400
422800
522401
331502
NaN
320901
NaN
100001
212300
332700
422303
332200
100001
232704
422501
451404
511201
210600
431902
431902
531300
533402
451004
432401
511301
NaN
521501
530502
543201
210600
232704
321001
321001
332100
410501
330901
432401
410703
NaN
433504
331501
230500
333201
422601
NaN
230300
410501
411302
451501
510202
530200
334101
230300
332200
531300
320500
NaN
520604
NaN
432006
311200
452102
431206
432200
230200
432704
521701
422502
333100
313600
212300
410501
311001
331800
423100
410601
410501
332200
NaN
432806
453002
221100
NaN
530800
312502
421401
432806
432401
230100
433504
510801
232703
230600
211000
423100
411400
212300
433003
431901
220500
422900
543202
433006
313000
432004
NaN
220701
543201
530800
222602
230700
321002
230700
210500
310600
311001
312000
432401
220400
221000
NaN
330302
550500
521702
211302
232600
NaN
211302
222601
220400
453601
431205
521300
332000
220500
221400
231000
240504
423201
433201
350500
334102
521702
340702
410502
222000
410602
431302
230700
233200
431302
NaN
232405
453300
NaN
521702
232000
421801
433602
333906
320601
332200
521800
521800
313802
222505
410300
NaN
432804
240503
421801
521202
521600
330200
230200
212300
422800
211700
231200
320800
521201
333205
222602
433601
NaN
310900
230500
NaN
543202
420400
324200
220200
410601
330200
510202
NaN
510202
NaN
410602
531400
510202
330600
530701
330101
531200
231200
232600
532301
451800
210600
331100
452001
510500
334003
211302
510902
431206
313700
520603
452101
331502
NaN
311400
100001
410201
510500
211302
421501
230600
311501
330200
422200
230100
451700
530300
450600
NaN
NaN
240504
451700
333203
350400
333904
230600
310300
NaN
451005
NaN
410502
231000
420600
240504
521402
NaN
432804
453603
431902
NaN
510601
333700
222504
NaN
334001
210900
980100
331800
433504
521900
411503
433004
533100
NaN
510302
431804
333502
340702
432705
230800
521701
NaN
423203
232600
220701
422701
240503
314001
NaN
230500
451405
241503
313801
334003
533401
333203
NaN
313500
450302
NaN
312502
511001
421900
311200
231000
534203
450302
NaN
432704
312502
530502
452203
521701
100001
531500
NaN
453800
452203
311701
453800
350400
432102
432102
450700
551502
454400
521900
241503
530300
452802
313500
410703
NaN
220500
421403
NaN
330700
423301
222601
333904
334001
410502
413301
312300
531300
220500
232703
332300
333801
423402
341302
413203
421401
530800
522401
231500
411301
341302
550102
422406
NaN
411003
333203
432903
232500
341302
510601
313201
453603
421501
520400
453603
310700
333802
521701
313201
520502
411302
421104
421104
240503
421104
432402
431304
411302
240505
411503
310700
433505
521701
453601
541702
421104
332300
321800
432006
452402
232701
410102
NaN
411505
230800
221200
NaN
NaN
210800
432303
522402
421601
432706
432102
334003
530501
230800
421601
451401
410300
334102
410601
432006
230700
452502
320901
423100
453001
522401
452501
210600
520604
331800
451605
531500
321001
432402
331800
333301
NaN
980100
311100
334003
510602
433006
432901
431403
350500
431002
210600
232703
333501
NaN
312700
321700
532301
530502
530101
522001
NaN
422800
100001
320602
333802
431205
420100
510701
212300
320602
331700
422800
432402
333801
453405
423303
313801
440101
540102
410601
232000
432501
432402
421802
410601
432402
211400
221301
313202
313202
410601
333301
334101
312800
522001
100001
531500
240504
522001
432402
521402
980000
522001
332900
220600
333905
423301
451301
NaN
510901
NaN
212400
NaN
313600
521702
232000
451003
230100
210600
531300
230100
311502
334101
312501
311900
453604
453603
421101
312502
221200
422900
453604
421302
422406
530102
431101
333203
311900
422406
312501
511501
NaN
980700
522101
511501
312300
222504
511202
NaN
240101
521100
220701
